"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxCH%","pfxvFA","pfxvFC","pfxvSL","pfxvCH","pfxFA-X","pfxFC-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSL","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSL%","pivCH","pivFA","pivFC","pivSL","piCH-X","piFA-X","piFC-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSL-Z","piwCH","piwFA","piwFC","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Carmen Mlodzinski",27572,"2024-09-29","@NYY",27,2024,"PIT","A",25,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,4,1,1,1,0,2,0,0,0,0,1,27.000028163224,54.0000563264481,27.000028163224,0.5,0,0,1,0,0,0,0,0,0,0.25,0.5,-0.25,12.8727915840149,0,0.5,9.00000938774135,1,0.66666667,15.1664922952783,11.8335358679458,15.1664922952783,639.582480485292,367.761740312583,368.298744015354,1,0,1,0,0,0,0,0,11,12,23,-0.377972006797791,-0.393287986516953,0.0153159853070974,-1.77499997615814,-0.184319823980331,2.32951998710632,0.89599996805191,1.79199993610382,NA,0,1,-0.066141165792942,-0.0961120060578386,0,1,0.43478261,95.9,0.52173913,85.16666667,0.04347826,93,NA,NA,NA,-0.61357843875885,-0.262147516012192,0.0389156937599182,NA,-6.1357843875885,-2.18456263343493,3.89156937599182,NA,0.15384615,0.7,0.39130435,0.5,0.85714286,0.77777778,0.43478261,0.5,0.08695652,1,0,0,0,0,1,1,1,0,0,0,0,1,8.82697263405144,NA,NA,NA,NA,76.58448,51.75078,80,29.80872,74.3412,20,67.37626,59.96959,80,54.57542,67.59036,46.48641,-0.15884,3.83883,NA,NA,NA,112.3,137.86,133.36,104.606666666667,67.6066666666667,84.9733333333333,91.52,122.04,118.88,107.382608695652,100.518260869565,107.485217391304,0.43478261,0.04347826,0.52173913,NA,95.8,92.5,85.2416687011719,NA,-7.40019989013672,-0.950931310653687,3.67861111958822,NA,8.88266220092773,6.26464319229126,-0.186206062634786,NA,-0.626215796917677,0.039364367723465,-0.270486079156399,NA,-6.26215796917677,3.9364367723465,-2.25405065963666,NA,0.18181818,0.58333333,0.39130435,0.5,0.85714286,0.77777778,0.52173913,19.15789474,NA,0.43478261,0.04347826,0.52173913,NA,95.75576171875,92.3802032470703,85.137949625651,NA,-6.51108169555664,-0.136274993419647,4.69646994272868,NA,7.88114776611328,5.40568017959595,-1.41832907994588,NA,-0.626215796917677,0.039364367723465,-0.270486079156399,NA,-6.26215796917677,3.9364367723465,-2.25405065963666,0.18181818,0.58333333,0.39130435,0.5,0.85714286,0.77777778,0.52173913,1,85.8123779296875,4.98237895965576,0,0,85.8124,0,0,"2024-09-29",0
"Carmen Mlodzinski",27572,"2024-09-27","@NYY",27,2024,"PIT","A",25,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.3263759235173,-18.3531359984531,1,0,1,0,0,0,2,18,8,11,19,0.0869320034980774,0,0.0869320034980774,0.49099999666214,0.0509864985942841,1.15293335914612,1.50839996337891,1.50839996337891,1.6923999786377,1,1,0.0754187181591988,-1.79998015820693e-05,1,0,0.36842105,97,0.57894737,87.45454545,0.05263158,93,NA,NA,NA,-0.0899369716644287,0.759117603302002,0.0642120540142059,NA,-1.28481388092041,6.90106912092729,6.42120540142059,NA,0.33333333,0.75,0.42105263,0.2,1,0.5,0.21052632,0.33333333,0.21052632,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.63164493926916,NA,NA,NA,NA,40.12234,62.49808,30.43145,66.56501,80,49.0564,80,46.10031,80,59.70267,80,44.49147,-0.47738,3.36102,NA,NA,NA,97.88,109.76,107.46,120.16,84.54,121.42,90.04,101.32,113.1,110.366315789474,94.7147368421053,115.838947368421,0.36842105,0.05263158,0.57894737,NA,96.7571411132812,93.3000030517578,87.3181818181818,NA,-6.91328757149833,-1.36272048950195,1.8701882795854,NA,7.95198168073382,6.29397773742676,-1.68048251758922,NA,-0.0923735164105892,0.0652216598391533,0.768974050879478,NA,-1.31962166300842,6.52216598391533,6.99067318981344,NA,0.33333333,0.75,0.42105263,0.2,1,0.5,0.21052632,18.25,NA,0.36842105,0.05263158,0.57894737,NA,96.5460815429688,93.1232986450195,87.1048694957386,NA,-6.46281978062221,-0.671059012413025,2.4409609707919,NA,7.2188470023019,5.82600021362305,-2.7753774469549,NA,-0.0923735164105892,0.0652216598391533,0.768974050879478,NA,-1.31962166300842,6.52216598391533,6.99067318981344,0.35714286,0.6,0.42105263,0.2,1,0.5,0.26315789,1,97.6374664306641,-14.2236757278442,0,0,97.6375,1,1,"2024-09-27",0
"Carmen Mlodzinski",27572,"2024-09-26","MIL",27,2024,"PIT","H",25,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,2,18,0,18,2,0,0,2,0,1,0,0,0,0,0.4,0,0.4,0.409289084014893,0,0.4,2,0.666666666666667,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.3263759235173,-18.3531359984531,2,0.333333333,0.666666666,0,0,0,0,0,7,14,21,0.0162920020520687,-0.035910002887249,0.0522020049393177,0.521000027656555,0.0519182831048965,0.449233323335648,0.275200009346008,0.275200009346008,0.141399994492531,1,1,0.0129165854305029,0.0233496513016641,0,0,0.38095238,97,0.47619048,86.4,0.14285714,94,NA,NA,NA,0.862179815769196,-0.538948893547058,-0.401231795549393,NA,10.7772476971149,-5.38948893547058,-13.3743931849798,NA,0.25,0.55555556,0.38095238,0.66666667,0.8,0.75,0.42857143,0.8,0.0952381,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,1.65777776982526,NA,NA,NA,NA,56.58045,61.92578,47.98991,49.65245,67.45869,43.08786,80,52.68969,80,63.67421,67.44308,59.77653,-0.72412,2.99091,NA,NA,NA,113.6,108.58,116.08,122.2,80.592,98.452,97.78,159.24,163.36,115.435238095238,102.489523809524,114.44,0.38095238,0.14285714,0.47619048,NA,97.0374984741211,93.7999979654948,86.4599975585938,NA,-7.7266640663147,-1.41835737228394,2.8637674331665,NA,8.13379287719727,6.69224675496419,0.843248844146729,NA,0.873888712376356,-0.407602578401566,-0.548746194690466,NA,10.9236089047045,-13.5867526133855,-5.48746194690466,NA,0.2,0.54545455,0.38095238,0.5,0.83333333,0.75,0.52380952,18.6875,NA,0.38095238,0.14285714,0.47619048,NA,96.8358764648438,93.5868631998698,86.2348999023438,NA,-6.82719993591309,-0.527950008710225,3.81959533691406,NA,7.34094858169556,6.03554026285807,-0.19078950881958,NA,0.873888712376356,-0.407602578401566,-0.548746194690466,NA,10.9236089047045,-13.5867526133855,-5.48746194690466,0.2,0.54545455,0.38095238,0.5,0.83333333,0.75,0.52380952,3,84.7419026692708,5.55163447062175,0,0,95.8425,1,0.33333333,"2024-09-26",0
"Carmen Mlodzinski",27572,"2024-09-22","@CIN",27,2024,"PIT","A",25,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,150.58704278682,187.345706390858,1,0,0.5,0.5,0,0,0,0,6,10,16,0.0890600010752678,-0.0676399990916252,0.156700000166893,0.560999989509583,0.0530496463179588,2.11833333969116,1.59399998188019,1.59399998188019,1.80799996852875,1,1,0.0256164167076349,0.0164260699050962,1,0,0.5625,96.77777778,0.4375,87.14285714,NA,NA,NA,NA,NA,0.688592612743378,0.0320649556815624,NA,NA,7.65102903048197,0.458070795450892,NA,NA,0.3,0.83333333,0.5,1,0.6,0.75,0.375,NA,0.125,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,6.39419332884319,NA,NA,NA,NA,72.62507,49.38163,80,73.55114,61.14568,54.70375,NA,NA,NA,79.55515,54.81672,75.52365,-1.71074,1.51098,NA,NA,NA,103.7,136.78,130.8,116.737142857143,122.662857142857,142.891428571429,NA,NA,NA,109.40375,130.60375,136.09,0.5625,NA,0.4375,NA,96.6777750651042,NA,87.2000034877232,NA,-6.39466434054905,NA,1.75594738551549,NA,7.60611894395616,NA,1.20955548967634,NA,0.697968553751707,NA,0.0315120369195938,NA,7.75520615279675,NA,0.450171955994197,NA,0.25,0.75,0.5,1,0.66666667,0.75,0.5,18,NA,0.5625,NA,0.4375,NA,97.0946655273438,NA,87.5684029715402,NA,-5.63670433892144,NA,2.66865648542132,NA,6.80756462944878,NA,0.195558428764343,NA,0.697968553751707,NA,0.0315120369195938,NA,7.75520615279675,NA,0.450171955994197,0.14285714,0.77777778,0.5,1,0.71428571,0.75,0.5625,2,79.9908676147461,12.7558498382568,0,0,95.3119,1,0.5,"2024-09-22",0
"Carmen Mlodzinski",27572,"2024-09-19","@STL",27,2024,"PIT","A",25,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,102.326066012438,139.014259199392,1,0,0.5,0.5,0,0,1,9,9,10,19,0.0859720036387444,-0.0205840021371841,0.106556005775928,0.479999989271164,0.0506329126656055,1.22940003871918,1.50639998912811,1.50639998912811,2.46560001373291,1,1,0.0515569932758808,0.0183730546589739,1,0,0.21052632,97.25,0.42105263,87.625,0.36842105,93.42857143,NA,NA,NA,-0.178603142499924,0.0920738950371742,0.500824153423309,NA,-4.46507856249809,1.15092368796468,7.15463076319013,NA,0.23076923,0.83333333,0.42105263,0.66666667,0.8,0.75,0.31578947,0.5,0.10526316,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,2.96058478494062,NA,NA,NA,NA,46.08031,54.46132,35.7816,31.16198,56.73338,20.70414,50.34695,53.80974,48.52241,41.52612,59.37998,30.6733,0.65186,5.05488,NA,NA,NA,90.7,106.58,109.02,116.3775,68.565,105.49,102,108.48,127.6,105.674736842105,91.2736842105263,114.378947368421,0.21052632,0.36842105,0.42105263,NA,97.125,93.6428571428571,87.4749984741211,NA,-5.3838791847229,-0.265312569481986,2.78096437454224,NA,7.25000333786011,5.30127498081752,-0.381173431873322,NA,-0.1838772110641,0.506868530064821,0.0917371101677418,NA,-4.59693027660251,7.24097900092602,1.14671387709677,NA,0.16666667,0.85714286,0.42105263,0.5,0.83333333,0.75,0.36842105,18.53333333,NA,0.21052632,0.36842105,0.42105263,NA,97.4486770629883,93.9267839704241,87.7393341064453,NA,-4.61932516098022,0.426770550864083,3.58690500259399,NA,6.47558975219727,4.57572882516043,-1.29914796352386,NA,-0.1838772110641,0.506868530064821,0.0917371101677418,NA,-4.59693027660251,7.24097900092602,1.14671387709677,0.18181818,0.75,0.42105263,0.5,0.83333333,0.75,0.42105263,2,85.8268432617188,11.6030864715576,0,0,92.6827,0,0,"2024-09-19",0
"Carmen Mlodzinski",27572,"2024-09-17","@STL",27,2024,"PIT","A",25,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,0.166479063033887,-0.166479063033887,1.30048563806852,0,5.8040952041993,33.2166597606336,1,0,0.5,0.5,0,0,0,0,6,8,14,0.0737720131874084,0,0.0737720131874084,0.791000008583069,0.0834388136863708,0.702899992465973,0.874133288860321,1.16559994220734,0.51199996471405,1,1,0.103117950260639,0.00183583260766795,1,0,0.35714286,96.8,0.5,85.85714286,0.14285714,94,NA,NA,NA,0.503293514251709,0.132422626018524,0.347499817609787,NA,10.0658702850342,1.89175180026463,17.3749908804893,NA,0.375,0.33333333,0.35714286,0.33333333,1,0.6,0.42857143,0.5,0.14285714,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,-1.05351097263089,NA,NA,NA,NA,55.39504,59.2605,55.29077,44.54217,64.12732,47.93382,80,53.42284,80,56.96003,64.96181,61.94972,-0.30699,3.61661,NA,NA,NA,109.1,87.12,92.96,119.6,92.2114285714286,103.42,101.86,126.44,147.94,113.315714285714,95.2828571428571,106.044285714286,0.35714286,0.14285714,0.5,NA,96.8200012207031,93.8000030517578,85.8714250837054,NA,-6.74855194091797,-1.21209645271301,3.78311920166016,NA,7.95696334838867,5.28365659713745,1.56685216086251,NA,0.509341366589069,0.35252645611763,0.132718861103058,NA,10.1868273317814,17.6263228058815,1.89598373004368,NA,0.4,0.33333333,0.35714286,0,1,0.6,0.64285714,16.9,NA,0.35714286,0.14285714,0.5,NA,97.243701171875,94.2037963867188,86.2431030273438,NA,-5.85829010009766,-0.366245448589325,4.80477687290737,NA,6.91720199584961,4.45386028289795,0.645249843597412,NA,0.509341366589069,0.35252645611763,0.132718861103058,NA,10.1868273317814,17.6263228058815,1.89598373004368,0.4,0.33333333,0.35714286,0,1,0.6,0.64285714,2,95.6512451171875,11.0466346740723,0,0,97.2984,1,0.5,"2024-09-17",0
"Carmen Mlodzinski",27572,"2024-09-15","KCR",27,2024,"PIT","H",25,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.1955776252467,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,2,18,1,7,8,0.0674399808049202,0,0.0674399808049202,0.521000027656555,0.0519182868301868,0.879199981689453,1.19000005722046,1.19000005722046,1.23759996891022,1,1,0.076821431517601,-0.000115355301210651,1,0,0.375,96.33333333,0.375,86,0.25,93.5,NA,NA,NA,0.132020100951195,0.406542092561722,0.173169553279877,NA,4.40067003170649,13.5514030853907,8.65847766399384,NA,0.5,0.83333333,0.75,1,0.6,0.66666667,0.75,1,0.25,1,0,2,1,2,0,3,0.33333333,0,0.66666667,0.33333333,0.66666667,0,1.00395607305363,NA,NA,NA,NA,78.50313,50.48703,80,80,62.3832,80,49.72694,42.73984,66.27686,80,55.68539,80,-2.46074,0.38598,NA,NA,NA,89.56,106.78,102.48,118.273333333333,143.006666666667,150.953333333333,90.92,106.7,99.82,100.6675,120.345,119.9925,0.375,0.25,0.375,NA,96.5333353678385,93.5500030517578,85.7000020345052,NA,-6.92301114400228,-2.8613920211792,1.73796399434408,NA,6.91689364115397,6.03616809844971,3.11831823984782,NA,0.133502695709467,0.175375316292048,0.411390617489815,NA,4.45008985698223,8.76876581460238,13.7130205829938,NA,0,0.85714286,0.75,NA,0.66666667,0.66666667,0.875,16,NA,0.375,0.25,0.375,NA,96.4834391276042,93.4929504394531,85.6252644856771,NA,-6.08270327250163,-1.51669502258301,2.95726331075033,NA,6.03552691141764,5.01333522796631,2.25111802419027,NA,0.133502695709467,0.175375316292048,0.411390617489815,NA,4.45008985698223,8.76876581460238,13.7130205829938,0,0.85714286,0.75,NA,0.66666667,0.66666667,0.875,3,81.2985992431641,28.7035980224609,0,0,93.2332,0,0,"2024-09-15",0
"Carmen Mlodzinski",27572,"2024-09-14","KCR",27,2024,"PIT","H",25,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,2.67848818451166,213.193937782926,29.9346008508647,66.5170884121943,2,0.25,0.5,0.25,0,0,0,0,6,14,20,-0.0348900035023689,-0.0703420042991638,0.0354519970715046,-0.478999972343445,-0.0477329306304455,0.401479989290237,0.368999987840652,0.368999987840652,0.141399994492531,1,1,-0.0642715692520142,-0.0226318989981713,0,0,0.35,97,0.5,87,0.15,93.66666667,NA,NA,NA,-0.68339729309082,-0.219563350081444,0.0771971046924591,NA,-9.76281847272601,-2.19563350081444,2.57323682308197,NA,0.4,0.8,0.6,0.5,0.875,0.75,0.5,1,0.15,1,3,0,0,2,2,4,0.25,0.75,0,0,0.5,0.5,2.66387035816832,NA,NA,NA,NA,70.65634,54.81059,71.73099,53.58691,67.58308,46.60146,80,52.65408,80,74.02863,65.03753,74.05979,-1.3674,2.02599,NA,NA,NA,97.16,103.56,93.8,115.036,122.472,133.668,103.46,173.32,190.1,107.043,123.48,128.179,0.35,0.15,0.5,NA,97.1285749162946,93.4666646321615,86.9599975585938,NA,-6.37511444091797,-1.08769090970357,2.14745044708252,NA,7.03933661324637,5.63559341430664,0.968130588531494,NA,-0.690000645816326,0.077861562371254,-0.231585375964642,NA,-9.85715208309037,2.59538541237513,-2.31585375964642,NA,0.4,0.8,0.6,0.5,0.875,0.75,0.5,17.66666667,NA,0.35,0.15,0.5,NA,97.1051897321429,93.4460042317708,86.9144775390625,NA,-5.61505290440151,-0.141014695167542,3.41707382202148,NA,6.21989985874721,4.77991358439128,-0.241744875907898,NA,-0.690000645816326,0.077861562371254,-0.231585375964642,NA,-9.85715208309037,2.59538541237513,-2.31585375964642,0.44444444,0.72727273,0.6,0.5,0.875,0.75,0.55,4,95.211311340332,4.27014446258545,0,0,104.923,2,0.5,"2024-09-14",0
"Carmen Mlodzinski",27572,"2024-09-10","MIA",27,2024,"PIT","H",25,0,0,0,1,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,4.5,0,0,1,0,0,2,3,0,0,0,0,0,0.16666667,0,0.16666667,4.44592353529245,0,0,0,0,1,2.1664797782898,-2.1664797782898,4.4344923876226,0,54.0650892380557,108.952200617518,0.666666666,0,0.4,0.6,0,0,2,9,9,18,27,0.0985860079526901,0,0.0985860079526901,1.04209995269775,0.103846535086632,0.642533302307129,0.894999980926514,0.870000004768372,0.973800003528595,1,1,0.153675854206085,-0.000242549506235867,0,0,0.44444444,96.58333333,0.51851852,86.14285714,0.03703704,92,NA,NA,NA,1.07326745986938,0.138182148337364,0.234712973237038,NA,8.94389549891154,0.987015345266887,23.4712973237038,NA,0.28571429,0.76923077,0.51851852,0.5,0.9,0.78571429,0.48148148,0.5,0.11111111,1,2,2,0,4,1,5,0.2,0.4,0.4,0,0.8,0.2,0.295587728481341,53,NA,NA,NA,80,54.62973,80,40.19564,60.77094,28.86731,80,50.97419,80,66.98601,60.35122,62.64854,-0.92987,2.68229,NA,NA,NA,92.12,140.9,132.84,99.3228571428571,90.1357142857143,98.22,98.7,181.5,186.12,96.0985185185185,116.081481481481,116.862222222222,0.44444444,0.03703704,0.51851852,NA,96.5166625976562,92.0999984741211,86.0142822265625,NA,-7.1388422648112,0.596023440361023,2.88378170558385,NA,7.75562985738118,2.97451663017273,1.66547216687884,NA,1.06964314356446,0.237643033266068,0.138349577784538,NA,8.91369286303719,23.7643033266068,0.988211269889559,NA,0.27272727,0.6875,0.51851852,0.33333333,0.90909091,0.78571429,0.59259259,16.76190476,NA,0.44444444,0.03703704,0.51851852,NA,96.4811299641927,92.0590972900391,85.9654802594866,NA,-6.38525072733561,1.29817998409271,3.87020247323172,NA,6.83959897359212,2.21320009231567,0.486043725694929,NA,1.06964314356446,0.237643033266068,0.138349577784538,NA,8.91369286303719,23.7643033266068,0.988211269889559,0.27272727,0.6875,0.51851852,0.33333333,0.90909091,0.78571429,0.59259259,5,86.1424682617187,20.851545715332,0,0,99.4925,1,0.2,"2024-09-10",0
"Carmen Mlodzinski",27572,"2024-09-08","WSN",27,2024,"PIT","H",25,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,2,1,2,0,0,0,0,0,0,0,5.37832908401489,0,0.4,2,0.4,0.5,3.1664797782898,5.8335202217102,4.67848818451166,213.193937782926,78.1955776252467,114.84853560366,2,0.4,0.4,0.2,0,0,0,0,3,9,12,0.00655600661411881,-0.0297879930585623,0.0363439992070198,-0.479000061750412,-0.0477329343557358,0.378159999847412,0.167600005865097,0.167600005865097,NA,0,1,-0.0223649963736534,0.0397015909811322,0,0,0.33333333,96.25,0.41666667,86.2,0.25,93.66666667,NA,NA,NA,0.167579770088196,-1.04331696033478,0.327654629945755,NA,4.1894942522049,-20.8663392066956,10.9218209981918,NA,0.6,0.85714286,0.75,1,0.83333333,0.88888889,0.58333333,1,0.08333333,3,1,1,0,3,2,5,0.6,0.2,0.2,0,0.6,0.4,7.49522595472111,NA,NA,NA,NA,33.11038,47.86091,30.62329,80,71.0811,75.66098,80,50.67934,80,72.14938,61.80514,71.93363,-1.25065,2.20112,NA,NA,NA,92.76,93.66,81.7,120.244,122.684,133.776,93.94,128.9,131,104.506666666667,114.563333333333,115.723333333333,0.33333333,0.25,0.41666667,NA,95.9250030517578,93.3333333333333,86.2399963378906,NA,-7.31454610824585,-1.69895633061727,3.8783519744873,NA,7.83725357055664,5.96389897664388,1.88447208404541,NA,0.169449809938669,0.373704731464386,-1.05544238910079,NA,4.23624524846673,12.4568243821462,-21.1088477820158,NA,0,0.9,0.75,NA,0.88888889,0.88888889,0.83333333,18.71428571,NA,0.33333333,0.25,0.41666667,NA,95.785026550293,93.1622721354167,86.0555786132813,NA,-6.79121780395508,-0.938924630482992,4.70903015136719,NA,7.10455513000488,5.20069313049316,0.821651554107666,NA,0.169449809938669,0.373704731464386,-1.05544238910079,NA,4.23624524846673,12.4568243821462,-21.1088477820158,0.33333333,0.88888889,0.75,1,0.875,0.88888889,0.75,5,93.5493286132812,6.26535530090332,0,0,107.067,3,0.6,"2024-09-08",0
